Source,Target,Type,Id,Label,Weight,1,2
University of Graz,http://www.wikidata.org/entity/Q126423,Undirected,5968,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q21339171,Undirected,5969,,1,taxonomist,occupation
University of Graz,http://www.wikidata.org/entity/Q713874,Undirected,5970,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q15387,Undirected,5971,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q21607691,Undirected,5972,,1,agronomist,occupation
University of Graz,http://www.wikidata.org/entity/Q9012388,Undirected,5973,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q1701052,Undirected,5974,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6252798,Undirected,5975,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5933674,Undirected,5976,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2502575,Undirected,5977,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q15718113,Undirected,5978,,1,jurist,occupation
University of Graz,http://www.wikidata.org/entity/Q2883917,Undirected,5979,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q5936543,Undirected,5980,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q4368181,Undirected,5981,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3184048,Undirected,5982,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21523086,Undirected,5983,,1,teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q5937087,Undirected,5984,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q21609440,Undirected,5985,,1,head teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q950581,Undirected,5986,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q513218,Undirected,5987,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q3090205,Undirected,5988,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q68637,Undirected,5989,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q5937032,Undirected,5990,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21610936,Undirected,5991,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21611228,Undirected,5992,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q21388163,Undirected,5993,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q124075,Undirected,5994,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q332058,Undirected,5995,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3088960,Undirected,5996,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q21394042,Undirected,5997,,1,politician,occupation
University of Graz,http://www.wikidata.org/entity/Q21522249,Undirected,5998,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6455984,Undirected,5999,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q12793064,Undirected,6000,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21395713,Undirected,6001,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21393390,Undirected,6002,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21518695,Undirected,6003,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q21612922,Undirected,6004,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6317621,Undirected,6005,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q20478891,Undirected,6006,,1,ornithologist,occupation
University of Graz,http://www.wikidata.org/entity/Q1036002,Undirected,6007,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2736960,Undirected,6008,,1,paleontologist,occupation
University of Graz,http://www.wikidata.org/entity/Q2719575,Undirected,6009,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5958109,Undirected,6010,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5958250,Undirected,6011,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q78835,Undirected,6012,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q78738,Undirected,6013,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q91040,Undirected,6014,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q5958282,Undirected,6015,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q60843349,Undirected,6016,,1,military officer,occupation
University of Graz,http://www.wikidata.org/entity/Q86271,Undirected,6017,,1,gardener,occupation
University of Graz,http://www.wikidata.org/entity/Q21520305,Undirected,6018,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21522466,Undirected,6019,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q86481,Undirected,6020,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3193452,Undirected,6021,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5958320,Undirected,6022,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q73237,Undirected,6023,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q87158,Undirected,6024,,1,military officer,occupation
University of Graz,http://www.wikidata.org/entity/Q5959155,Undirected,6025,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q21338960,Undirected,6026,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q11749659,Undirected,6027,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21515554,Undirected,6028,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q15859791,Undirected,6029,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q21611322,Undirected,6030,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q948995,Undirected,6031,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q649954,Undirected,6032,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q21512839,Undirected,6033,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q4396077,Undirected,6034,,1,dentist,occupation
University of Graz,http://www.wikidata.org/entity/Q108828211,Undirected,6035,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q3437113,Undirected,6036,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q5492323,Undirected,6037,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q16593613,Undirected,6038,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5982499,Undirected,6039,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6699308,Undirected,6040,,1,zoologist,occupation
University of Graz,http://www.wikidata.org/entity/Q2529631,Undirected,6041,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q78529,Undirected,6042,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q726012,Undirected,6043,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q19288701,Undirected,6044,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q13512732,Undirected,6045,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q680696,Undirected,6046,,1,geologist,occupation
University of Graz,http://www.wikidata.org/entity/Q3045640,Undirected,6047,,1,paleontologist,occupation
University of Graz,http://www.wikidata.org/entity/Q13640976,Undirected,6048,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q16043513,Undirected,6049,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6780787,Undirected,6050,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q18633472,Undirected,6051,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6006099,Undirected,6052,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21522284,Undirected,6053,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q1914069,Undirected,6054,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q929904,Undirected,6055,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2601687,Undirected,6056,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3856640,Undirected,6057,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6016606,Undirected,6058,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21505257,Undirected,6059,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2886110,Undirected,6060,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21606852,Undirected,6061,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q4302711,Undirected,6062,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q202106,Undirected,6063,,1,politician,occupation
University of Graz,http://www.wikidata.org/entity/Q730310,Undirected,6064,,1,surgeon,occupation
University of Graz,http://www.wikidata.org/entity/Q724538,Undirected,6065,,1,geographer,occupation
University of Graz,http://www.wikidata.org/entity/Q11670007,Undirected,6066,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q11885061,Undirected,6067,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q361037,Undirected,6068,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q59603393,Undirected,6069,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q632088,Undirected,6070,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q6051913,Undirected,6071,,1,surgeon,occupation
University of Graz,http://www.wikidata.org/entity/Q21613675,Undirected,6072,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q13426259,Undirected,6073,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q36647345,Undirected,6074,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6054688,Undirected,6075,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2040112,Undirected,6076,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q19355834,Undirected,6077,,1,docent,occupation
University of Graz,http://www.wikidata.org/entity/Q21392340,Undirected,6078,,1,teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q62853,Undirected,6079,,1,geologist,occupation
University of Graz,http://www.wikidata.org/entity/Q78630,Undirected,6080,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21516548,Undirected,6081,,1,researcher,occupation
University of Graz,http://www.wikidata.org/entity/Q458941,Undirected,6082,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q122747,Undirected,6083,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6067136,Undirected,6084,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6067142,Undirected,6085,,1,chemist,occupation
University of Graz,http://www.wikidata.org/entity/Q21509626,Undirected,6086,,1,physicist,occupation
University of Graz,http://www.wikidata.org/entity/Q76111,Undirected,6087,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21515790,Undirected,6088,,1,curator,occupation
University of Graz,http://www.wikidata.org/entity/Q2688176,Undirected,6089,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q7153889,Undirected,6090,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q720688,Undirected,6091,,1,ambassador,occupation
University of Graz,http://www.wikidata.org/entity/Q21394411,Undirected,6092,,1,geographer,occupation
University of Graz,http://www.wikidata.org/entity/Q36650136,Undirected,6093,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5625930,Undirected,6094,,1,paleontologist,occupation
University of Graz,http://www.wikidata.org/entity/Q15895012,Undirected,6095,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q26714396,Undirected,6096,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21514435,Undirected,6097,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q613031,Undirected,6098,,1,geologist,occupation
University of Graz,http://www.wikidata.org/entity/Q1369447,Undirected,6099,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q21387635,Undirected,6100,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q931826,Undirected,6101,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q595066,Undirected,6102,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q77652,Undirected,6103,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q71649,Undirected,6104,,1,pharmacist,occupation
University of Graz,http://www.wikidata.org/entity/Q2329444,Undirected,6105,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q9059089,Undirected,6106,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q707840,Undirected,6107,,1,professor,occupation
University of Graz,http://www.wikidata.org/entity/Q351508,Undirected,6108,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3904186,Undirected,6109,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21517308,Undirected,6110,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q36665562,Undirected,6111,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q973094,Undirected,6112,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q7291564,Undirected,6113,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3424685,Undirected,6114,,1,politician,occupation
University of Graz,http://www.wikidata.org/entity/Q2661320,Undirected,6115,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q3430474,Undirected,6116,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21523277,Undirected,6117,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q11890652,Undirected,6118,,1,ornithologist,occupation
University of Graz,http://www.wikidata.org/entity/Q984413,Undirected,6119,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q10361286,Undirected,6120,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q106178,Undirected,6121,,1,military personnel,occupation
University of Graz,http://www.wikidata.org/entity/Q94909807,Undirected,6122,,1,artist,occupation
University of Graz,http://www.wikidata.org/entity/Q78599,Undirected,6123,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q117248,Undirected,6124,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q62118,Undirected,6125,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q22958786,Undirected,6126,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6109483,Undirected,6127,,1,teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21338799,Undirected,6128,,1,curator,occupation
University of Graz,http://www.wikidata.org/entity/Q21607000,Undirected,6129,,1,civil servant,occupation
University of Graz,http://www.wikidata.org/entity/Q1375864,Undirected,6130,,1,surgeon,occupation
University of Graz,http://www.wikidata.org/entity/Q21505975,Undirected,6131,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21514308,Undirected,6132,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6093998,Undirected,6133,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q18916953,Undirected,6134,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q62278,Undirected,6135,,1,curator,occupation
University of Graz,http://www.wikidata.org/entity/Q21393385,Undirected,6136,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q2176541,Undirected,6137,,1,Catholic priest,occupation
University of Graz,http://www.wikidata.org/entity/Q12775818,Undirected,6138,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6118176,Undirected,6139,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q3392622,Undirected,6140,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q21611630,Undirected,6141,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q7510683,Undirected,6142,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q13427189,Undirected,6143,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q12000505,Undirected,6144,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6133722,Undirected,6145,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q21514491,Undirected,6146,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5685893,Undirected,6147,,1,geographer,occupation
University of Graz,http://www.wikidata.org/entity/Q21339137,Undirected,6148,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q1243285,Undirected,6149,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21339572,Undirected,6150,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q79107,Undirected,6151,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q98278,Undirected,6152,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q113299,Undirected,6153,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q39008,Undirected,6154,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21339047,Undirected,6155,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q712566,Undirected,6156,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q21519812,Undirected,6157,,1,botanical collector,occupation
University of Graz,http://www.wikidata.org/entity/Q7789064,Undirected,6158,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6146041,Undirected,6159,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q507763,Undirected,6160,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q2426520,Undirected,6161,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q5370,Undirected,6162,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q26712535,Undirected,6163,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q4002954,Undirected,6164,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q3359752,Undirected,6165,,1,missionary,occupation
University of Graz,http://www.wikidata.org/entity/Q21610877,Undirected,6166,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q18029152,Undirected,6167,,1,chemist,occupation
University of Graz,http://www.wikidata.org/entity/Q15995987,Undirected,6168,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q114049,Undirected,6169,,1,military personnel,occupation
University of Graz,http://www.wikidata.org/entity/Q4348569,Undirected,6170,,1,teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q6163148,Undirected,6171,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q584241,Undirected,6172,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q21338949,Undirected,6173,,1,Studienrat,occupation
University of Graz,http://www.wikidata.org/entity/Q21611482,Undirected,6174,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q18986906,Undirected,6175,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q55072576,Undirected,6176,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q18643912,Undirected,6177,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q6166215,Undirected,6178,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21516896,Undirected,6179,,1,mycologist,occupation
University of Graz,http://www.wikidata.org/entity/Q3565841,Undirected,6180,,1,zoologist,occupation
University of Graz,http://www.wikidata.org/entity/Q21339293,Undirected,6181,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q637799,Undirected,6182,,1,naturalist,occupation
University of Graz,http://www.wikidata.org/entity/Q68942,Undirected,6183,,1,archivist,occupation
University of Graz,http://www.wikidata.org/entity/Q6167449,Undirected,6184,,1,teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q21513517,Undirected,6185,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q4255445,Undirected,6186,,1,university teacher,occupation
University of Graz,http://www.wikidata.org/entity/Q15989573,Undirected,6187,,1,mycologist,occupation
University of Graz,http://www.wikidata.org/entity/Q21521770,Undirected,6188,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q67774,Undirected,6189,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q63251,Undirected,6190,,1,librarian,occupation
University of Graz,http://www.wikidata.org/entity/Q2587569,Undirected,6191,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q4105706,Undirected,6192,,1,professor,occupation
University of Graz,http://www.wikidata.org/entity/Q8013504,Undirected,6193,,1,physician,occupation
University of Graz,http://www.wikidata.org/entity/Q1397207,Undirected,6194,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q21505669,Undirected,6195,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q748967,Undirected,6196,,1,illustrator,occupation
University of Graz,http://www.wikidata.org/entity/Q1380171,Undirected,6197,,1,writer,occupation
University of Graz,http://www.wikidata.org/entity/Q21520146,Undirected,6198,,1,botanist,occupation
University of Graz,http://www.wikidata.org/entity/Q109699,Undirected,6199,,1,biologist,occupation
University of Graz,http://www.wikidata.org/entity/Q840188,Undirected,6200,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q21522142,Undirected,6201,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21606834,Undirected,6202,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q1160114,Undirected,6203,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5657931,Undirected,6204,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5657934,Undirected,6205,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5659933,Undirected,6206,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2738798,Undirected,6207,,1,lawyer,occupation
Masaryk University,http://www.wikidata.org/entity/Q18983869,Undirected,6208,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21519569,Undirected,6209,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q53623,Undirected,6210,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q21608499,Undirected,6211,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q354083,Undirected,6212,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q4522658,Undirected,6213,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2368398,Undirected,6214,,1,writer,occupation
Masaryk University,http://www.wikidata.org/entity/Q5666194,Undirected,6215,,1,geologist,occupation
Masaryk University,http://www.wikidata.org/entity/Q15627363,Undirected,6216,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q16062728,Undirected,6217,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q622276,Undirected,6218,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q2754924,Undirected,6219,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5666633,Undirected,6220,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q4227549,Undirected,6221,,1,paleontologist,occupation
Masaryk University,http://www.wikidata.org/entity/Q6382619,Undirected,6222,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5670001,Undirected,6223,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21610508,Undirected,6224,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2839791,Undirected,6225,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2373009,Undirected,6226,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q4753777,Undirected,6227,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q21514096,Undirected,6228,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q765336,Undirected,6229,,1,naturalist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5696701,Undirected,6230,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q4260321,Undirected,6231,,1,botanical collector,occupation
Masaryk University,http://www.wikidata.org/entity/Q78746,Undirected,6232,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q84579,Undirected,6233,,1,politician,occupation
Masaryk University,http://www.wikidata.org/entity/Q21610873,Undirected,6234,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21611332,Undirected,6235,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5697511,Undirected,6236,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q5697514,Undirected,6237,,1,forester,occupation
Masaryk University,http://www.wikidata.org/entity/Q2857141,Undirected,6238,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q16029955,Undirected,6239,,1,naturalist,occupation
Masaryk University,http://www.wikidata.org/entity/Q216034,Undirected,6240,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q78951,Undirected,6241,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q21516637,Undirected,6242,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q123057,Undirected,6243,,1,naturalist,occupation
Masaryk University,http://www.wikidata.org/entity/Q9644491,Undirected,6244,,1,writer,occupation
Masaryk University,http://www.wikidata.org/entity/Q21611670,Undirected,6245,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21510048,Undirected,6246,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q60623531,Undirected,6247,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q21607519,Undirected,6248,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q11220660,Undirected,6249,,1,pedagogue,occupation
Masaryk University,http://www.wikidata.org/entity/Q2909327,Undirected,6250,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q893705,Undirected,6251,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q6397749,Undirected,6252,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21393487,Undirected,6253,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q21394096,Undirected,6254,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q5040009,Undirected,6255,,1,botanical collector,occupation
Masaryk University,http://www.wikidata.org/entity/Q1037905,Undirected,6256,,1,conservator,occupation
Masaryk University,http://www.wikidata.org/entity/Q5749296,Undirected,6257,,1,botanical collector,occupation
Masaryk University,http://www.wikidata.org/entity/Q99616,Undirected,6258,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q21505861,Undirected,6259,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q123876,Undirected,6260,,1,biologist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2328400,Undirected,6261,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q1634164,Undirected,6262,,1,politician,occupation
Masaryk University,http://www.wikidata.org/entity/Q116027,Undirected,6263,,1,physician,occupation
Masaryk University,http://www.wikidata.org/entity/Q5765026,Undirected,6264,,1,botanist,occupation
Masaryk University,http://www.wikidata.org/entity/Q2958169,Undirected,6265,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q88129,Undirected,6266,,1,lepidopterist,occupation
Masaryk University,http://www.wikidata.org/entity/Q64983,Undirected,6267,,1,naturalist,occupation
Masaryk University,http://www.wikidata.org/entity/Q643765,Undirected,6268,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q96737,Undirected,6269,,1,university teacher,occupation
Masaryk University,http://www.wikidata.org/entity/Q890698,Undirected,6270,,1,mathematician,occupation
Masaryk University,http://www.wikidata.org/entity/Q3009492,Undirected,6271,,1,mycologist,occupation
Masaryk University,http://www.wikidata.org/entity/Q66205,Undirected,6272,,1,pharmacist,occupation
Masaryk University,http://www.wikidata.org/entity/Q3027529,Undirected,6273,,1,botanical collector,occupation
Masaryk University,http://www.wikidata.org/entity/Q18613762,Undirected,6274,,1,translator,occupation
Masaryk University,http://www.wikidata.org/entity/Q4263637,Undirected,6275,,1,botanist,occupation
