Source,Target,Type,Id,Label,Weight,1,2
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q11749659,Undirected,3258,,1,Poland,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q21338742,Undirected,3259,,1,Russia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q17462323,Undirected,3260,,1,Armenia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q714754,Undirected,3261,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q5492323,Undirected,3262,,1,Austria,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q6699308,Undirected,3263,,1,United Kingdom of Great Britain and Ireland,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2529631,Undirected,3264,,1,Brazil,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q726012,Undirected,3265,,1,Serbia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q18633472,Undirected,3266,,1,United States of America,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q6007740,Undirected,3267,,1,Cuba,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2601687,Undirected,3268,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q21505621,Undirected,3269,,1,Denmark,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q70720643,Undirected,3270,,1,South Africa,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q6016606,Undirected,3271,,1,Czechoslovakia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1947855,Undirected,3272,,1,Austrian Empire,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q202106,Undirected,3273,,1,Kingdom of Italy,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q730310,Undirected,3274,,1,Kingdom of Denmark,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1385633,Undirected,3275,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2640364,Undirected,3276,,1,Russian Empire,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1348854,Undirected,3277,,1,Sweden,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q632088,Undirected,3278,,1,Sweden,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q4521658,Undirected,3279,,1,German Democratic Republic,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2688176,Undirected,3280,,1,Kingdom of Prussia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2741049,Undirected,3281,,1,South Africa,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q155914,Undirected,3282,,1,Kingdom of Prussia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q595066,Undirected,3283,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q71649,Undirected,3284,,1,Kingdom of Prussia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2329444,Undirected,3285,,1,Kingdom of Prussia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1354117,Undirected,3286,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q3904186,Undirected,3287,,1,Kingdom of Italy,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q583036,Undirected,3288,,1,Hungary,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1124975,Undirected,3289,,1,United States of America,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q62118,Undirected,3290,,1,Kingdom of Prussia,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q1375864,Undirected,3291,,1,Kingdom of Great Britain,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q4133320,Undirected,3292,,1,South Africa,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q9353359,Undirected,3293,,1,People's Republic of China,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q214994,Undirected,3294,,1,Chile,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q4140972,Undirected,3295,,1,Switzerland,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2176541,Undirected,3296,,1,Austria,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q13427189,Undirected,3297,,1,German Democratic Republic,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q3326939,Undirected,3298,,1,Nazi Germany,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q16065592,Undirected,3299,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q79107,Undirected,3300,,1,Austrian Empire,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q113299,Undirected,3301,,1,Austria,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q39008,Undirected,3302,,1,Kingdom of Saxony,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q712566,Undirected,3303,,1,Greece,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q507763,Undirected,3304,,1,United States of America,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2025548,Undirected,3305,,1,Russian Empire,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q21515684,Undirected,3306,,1,Ukraine,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q584241,Undirected,3307,,1,Hungary,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q6164489,Undirected,3308,,1,France,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q4255445,Undirected,3309,,1,Germany,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q102596,Undirected,3310,,1,German Empire,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q6167484,Undirected,3311,,1,German Confederation,nationality
University of Halle-Wittenberg,http://www.wikidata.org/entity/Q2658277,Undirected,3312,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q1160114,Undirected,3313,,1,Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q5657931,Undirected,3314,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q5657934,Undirected,3315,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q1105726,Undirected,3316,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q2504878,Undirected,3317,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q2601698,Undirected,3318,,1,Brazil,nationality
University of Jena,http://www.wikidata.org/entity/Q21612240,Undirected,3319,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q5659933,Undirected,3320,,1,Kingdom of Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q2738798,Undirected,3321,,1,Kingdom of Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q5662281,Undirected,3322,,1,United Kingdom,nationality
University of Jena,http://www.wikidata.org/entity/Q1922675,Undirected,3323,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q67968,Undirected,3324,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q53623,Undirected,3325,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q2063155,Undirected,3326,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q86493,Undirected,3327,,1,Austrian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q354083,Undirected,3328,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q8193461,Undirected,3329,,1,Argentina,nationality
University of Jena,http://www.wikidata.org/entity/Q64246,Undirected,3330,,1,Grand Duchy of Oldenburg,nationality
University of Jena,http://www.wikidata.org/entity/Q4522658,Undirected,3331,,1,Soviet Union,nationality
University of Jena,http://www.wikidata.org/entity/Q2368398,Undirected,3332,,1,Soviet Union,nationality
University of Jena,http://www.wikidata.org/entity/Q62855,Undirected,3333,,1,Kingdom of Bavaria,nationality
University of Jena,http://www.wikidata.org/entity/Q65899,Undirected,3334,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q15627363,Undirected,3335,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q2833235,Undirected,3336,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q2643365,Undirected,3337,,1,United Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q6694,Undirected,3338,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q2754924,Undirected,3339,,1,Soviet Union,nationality
University of Jena,http://www.wikidata.org/entity/Q16003958,Undirected,3340,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q5666633,Undirected,3341,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q1766860,Undirected,3342,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5667427,Undirected,3343,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q2835195,Undirected,3344,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q6382619,Undirected,3345,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q96682,Undirected,3346,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q1340280,Undirected,3347,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q16031427,Undirected,3348,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q5670001,Undirected,3349,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q2839791,Undirected,3350,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q76851,Undirected,3351,,1,Kingdom of Saxony,nationality
University of Jena,http://www.wikidata.org/entity/Q2373009,Undirected,3352,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q4753777,Undirected,3353,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q491270,Undirected,3354,,1,Denmark,nationality
University of Jena,http://www.wikidata.org/entity/Q765336,Undirected,3355,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q4260321,Undirected,3356,,1,Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q4775469,Undirected,3357,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q16062902,Undirected,3358,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q29885,Undirected,3359,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q78746,Undirected,3360,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q84579,Undirected,3361,,1,Poland,nationality
University of Jena,http://www.wikidata.org/entity/Q369737,Undirected,3362,,1,Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q5697511,Undirected,3363,,1,Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q2694949,Undirected,3364,,1,Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q5697514,Undirected,3365,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q3619217,Undirected,3366,,1,Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q19665251,Undirected,3367,,1,United Kingdom of Great Britain and Ireland,nationality
University of Jena,http://www.wikidata.org/entity/Q633378,Undirected,3368,,1,United Kingdom of Great Britain and Ireland,nationality
University of Jena,http://www.wikidata.org/entity/Q5706975,Undirected,3369,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q216437,Undirected,3370,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q17310399,Undirected,3371,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q97066,Undirected,3372,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q8209021,Undirected,3373,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q216034,Undirected,3374,,1,German Reich,nationality
University of Jena,http://www.wikidata.org/entity/Q78951,Undirected,3375,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q440696,Undirected,3376,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q21516637,Undirected,3377,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q4978631,Undirected,3378,,1,Israel,nationality
University of Jena,http://www.wikidata.org/entity/Q5725954,Undirected,3379,,1,Spain,nationality
University of Jena,http://www.wikidata.org/entity/Q536946,Undirected,3380,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q72821,Undirected,3381,,1,German Reich,nationality
University of Jena,http://www.wikidata.org/entity/Q104661,Undirected,3382,,1,German Reich,nationality
University of Jena,http://www.wikidata.org/entity/Q728729,Undirected,3383,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q121703,Undirected,3384,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q75244,Undirected,3385,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q719778,Undirected,3386,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q5749270,Undirected,3387,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5040009,Undirected,3388,,1,Argentina,nationality
University of Jena,http://www.wikidata.org/entity/Q5749296,Undirected,3389,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q99616,Undirected,3390,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q76816,Undirected,3391,,1,Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q21518532,Undirected,3392,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q123876,Undirected,3393,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q77074,Undirected,3394,,1,Kingdom of Saxony,nationality
University of Jena,http://www.wikidata.org/entity/Q942078,Undirected,3395,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q5749329,Undirected,3396,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q65302,Undirected,3397,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q123640,Undirected,3398,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q522467,Undirected,3399,,1,Kingdom of Sardinia,nationality
University of Jena,http://www.wikidata.org/entity/Q648013,Undirected,3400,,1,Argentina,nationality
University of Jena,http://www.wikidata.org/entity/Q2328400,Undirected,3401,,1,Spain,nationality
University of Jena,http://www.wikidata.org/entity/Q63165,Undirected,3402,,1,Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q3281323,Undirected,3403,,1,New Zealand,nationality
University of Jena,http://www.wikidata.org/entity/Q5764824,Undirected,3404,,1,Canada,nationality
University of Jena,http://www.wikidata.org/entity/Q1634164,Undirected,3405,,1,United Kingdom,nationality
University of Jena,http://www.wikidata.org/entity/Q933820,Undirected,3406,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q116027,Undirected,3407,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q20013520,Undirected,3408,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q19661416,Undirected,3409,,1,United Kingdom of Great Britain and Ireland,nationality
University of Jena,http://www.wikidata.org/entity/Q21340735,Undirected,3410,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q721062,Undirected,3411,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q526673,Undirected,3412,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q2958169,Undirected,3413,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q66696,Undirected,3414,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q88129,Undirected,3415,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5109597,Undirected,3416,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q643765,Undirected,3417,,1,Denmark,nationality
University of Jena,http://www.wikidata.org/entity/Q69662,Undirected,3418,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q76549,Undirected,3419,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q67359,Undirected,3420,,1,Electorate of Hesse,nationality
University of Jena,http://www.wikidata.org/entity/Q21340599,Undirected,3421,,1,Union between Sweden and Norway,nationality
University of Jena,http://www.wikidata.org/entity/Q96737,Undirected,3422,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q890698,Undirected,3423,,1,United Kingdom,nationality
University of Jena,http://www.wikidata.org/entity/Q1096785,Undirected,3424,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q5555788,Undirected,3425,,1,Argentina,nationality
University of Jena,http://www.wikidata.org/entity/Q3009492,Undirected,3426,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q669028,Undirected,3427,,1,Kingdom of Great Britain,nationality
University of Jena,http://www.wikidata.org/entity/Q66205,Undirected,3428,,1,Holy Roman Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q5800069,Undirected,3429,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q13415058,Undirected,3430,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5807260,Undirected,3431,,1,Greece,nationality
University of Jena,http://www.wikidata.org/entity/Q4263637,Undirected,3432,,1,Soviet Union,nationality
University of Jena,http://www.wikidata.org/entity/Q1237750,Undirected,3433,,1,Austrian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q5294994,Undirected,3434,,1,New Zealand,nationality
University of Jena,http://www.wikidata.org/entity/Q34430,Undirected,3435,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q24203363,Undirected,3436,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q115780,Undirected,3437,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q61501,Undirected,3438,,1,Kingdom of Saxony,nationality
University of Jena,http://www.wikidata.org/entity/Q5340409,Undirected,3439,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q68705,Undirected,3440,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q2661665,Undirected,3441,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q21517675,Undirected,3442,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5573871,Undirected,3443,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q49426,Undirected,3444,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q729926,Undirected,3445,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q5367580,Undirected,3446,,1,South Africa,nationality
University of Jena,http://www.wikidata.org/entity/Q4256884,Undirected,3447,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q720666,Undirected,3448,,1,Romania,nationality
University of Jena,http://www.wikidata.org/entity/Q1354090,Undirected,3449,,1,Spain,nationality
University of Jena,http://www.wikidata.org/entity/Q541549,Undirected,3450,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q15732417,Undirected,3451,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q2037059,Undirected,3452,,1,Norway,nationality
University of Jena,http://www.wikidata.org/entity/Q5837084,Undirected,3453,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q21505794,Undirected,3454,,1,Czechoslovakia,nationality
University of Jena,http://www.wikidata.org/entity/Q85957,Undirected,3455,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q48246,Undirected,3456,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q72701,Undirected,3457,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q36545931,Undirected,3458,,1,Kingdom of Saxony,nationality
University of Jena,http://www.wikidata.org/entity/Q96384,Undirected,3459,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q5837203,Undirected,3460,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q4494983,Undirected,3461,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q1276362,Undirected,3462,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q612225,Undirected,3463,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q21612935,Undirected,3464,,1,Cisleithania,nationality
University of Jena,http://www.wikidata.org/entity/Q106697,Undirected,3465,,1,German Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q5442312,Undirected,3466,,1,Australia,nationality
University of Jena,http://www.wikidata.org/entity/Q64244,Undirected,3467,,1,German Reich,nationality
University of Jena,http://www.wikidata.org/entity/Q2460005,Undirected,3468,,1,Kingdom of Bavaria,nationality
University of Jena,http://www.wikidata.org/entity/Q66077,Undirected,3469,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q683372,Undirected,3470,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q2333145,Undirected,3471,,1,Kingdom of Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q3573578,Undirected,3472,,1,Spain,nationality
University of Jena,http://www.wikidata.org/entity/Q11698625,Undirected,3473,,1,Austrian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q3082749,Undirected,3474,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q1446766,Undirected,3475,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q13409389,Undirected,3476,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q62887,Undirected,3477,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q61546,Undirected,3478,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q78907,Undirected,3479,,1,Austrian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q107750,Undirected,3480,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q215842,Undirected,3481,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q698014,Undirected,3482,,1,Holy Roman Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q5868718,Undirected,3483,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q1450997,Undirected,3484,,1,Belgium,nationality
University of Jena,http://www.wikidata.org/entity/Q3085331,Undirected,3485,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q5869105,Undirected,3486,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q5499235,Undirected,3487,,1,Brazil,nationality
University of Jena,http://www.wikidata.org/entity/Q5499274,Undirected,3488,,1,Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q1335154,Undirected,3489,,1,Denmark,nationality
University of Jena,http://www.wikidata.org/entity/Q5403006,Undirected,3490,,1,Kingdom of the Netherlands,nationality
University of Jena,http://www.wikidata.org/entity/Q71580,Undirected,3491,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q15300543,Undirected,3492,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5869614,Undirected,3493,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q76159,Undirected,3494,,1,Empire of Brazil,nationality
University of Jena,http://www.wikidata.org/entity/Q78609,Undirected,3495,,1,Austria-Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q5869633,Undirected,3496,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q21395412,Undirected,3497,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q65118,Undirected,3498,,1,Kingdom of Bavaria,nationality
University of Jena,http://www.wikidata.org/entity/Q5503949,Undirected,3499,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q6443014,Undirected,3500,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q4147990,Undirected,3501,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q872700,Undirected,3502,,1,Austria,nationality
University of Jena,http://www.wikidata.org/entity/Q63126,Undirected,3503,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q103473,Undirected,3504,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q3047331,Undirected,3505,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q70825,Undirected,3506,,1,Free City of Frankfurt,nationality
University of Jena,http://www.wikidata.org/entity/Q75987,Undirected,3507,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q75245,Undirected,3508,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q72899,Undirected,3509,,1,Grand Duchy of Baden,nationality
University of Jena,http://www.wikidata.org/entity/Q21513729,Undirected,3510,,1,presidencies and provinces of British India,nationality
University of Jena,http://www.wikidata.org/entity/Q2654973,Undirected,3511,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q2609755,Undirected,3512,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q2404423,Undirected,3513,,1,United Kingdom of Great Britain and Ireland,nationality
University of Jena,http://www.wikidata.org/entity/Q21514634,Undirected,3514,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q1507563,Undirected,3515,,1,United States of America,nationality
University of Jena,http://www.wikidata.org/entity/Q96783,Undirected,3516,,1,German Reich,nationality
University of Jena,http://www.wikidata.org/entity/Q973709,Undirected,3517,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q2874567,Undirected,3518,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q5390260,Undirected,3519,,1,Ottoman Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q18644220,Undirected,3520,,1,Cyprus,nationality
University of Jena,http://www.wikidata.org/entity/Q3105780,Undirected,3521,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q2634689,Undirected,3522,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q1361112,Undirected,3523,,1,Kingdom of Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q2517998,Undirected,3524,,1,Grand Duchy of Tuscany,nationality
University of Jena,http://www.wikidata.org/entity/Q470035,Undirected,3525,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q66704,Undirected,3526,,1,Kingdom of Saxony,nationality
University of Jena,http://www.wikidata.org/entity/Q3776531,Undirected,3527,,1,Kingdom of Italy,nationality
University of Jena,http://www.wikidata.org/entity/Q2386863,Undirected,3528,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q1377569,Undirected,3529,,1,Russian Empire,nationality
University of Jena,http://www.wikidata.org/entity/Q115731,Undirected,3530,,1,Switzerland,nationality
University of Jena,http://www.wikidata.org/entity/Q726124,Undirected,3531,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q5616178,Undirected,3532,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q6090892,Undirected,3533,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q19921906,Undirected,3534,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q62413,Undirected,3535,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q70799,Undirected,3536,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q62625,Undirected,3537,,1,Kingdom of Prussia,nationality
University of Jena,http://www.wikidata.org/entity/Q3121211,Undirected,3538,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q1120552,Undirected,3539,,1,Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q21610255,Undirected,3540,,1,Hungary,nationality
University of Jena,http://www.wikidata.org/entity/Q533348,Undirected,3541,,1,Sweden,nationality
University of Jena,http://www.wikidata.org/entity/Q1561875,Undirected,3542,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q3124605,Undirected,3543,,1,Spain,nationality
University of Jena,http://www.wikidata.org/entity/Q21522492,Undirected,3544,,1,France,nationality
University of Jena,http://www.wikidata.org/entity/Q86620,Undirected,3545,,1,Germany,nationality
University of Jena,http://www.wikidata.org/entity/Q5891908,Undirected,3546,,1,Germany,nationality
